,ID,date,lesson_num,city,parity
13971,3996.0,2025-04-03 00:00:00,33,Онлайн,odd
13972,4018.0,2025-04-03 00:00:00,34,Онлайн,even
13973,4038.0,2025-04-03 00:00:00,34,Онлайн,even
13974,4048.0,2025-04-03 00:00:00,34,Онлайн,even
13975,4014.0,2025-04-03 00:00:00,32,Онлайн,even
13976,4006.0,2025-04-03 00:00:00,32,Онлайн,even
13977,4016.0,2025-04-03 00:00:00,31,Онлайн,odd
13978,4040.0,2025-04-03 00:00:00,31,Онлайн,odd
13979,4058.0,2025-04-03 00:00:00,31,Онлайн,odd
13980,4076.0,2025-04-03 00:00:00,31,Онлайн,odd
13981,4056.0,2025-04-03 00:00:00,30,Онлайн,even
13982,4118.0,2025-04-03 00:00:00,30,Онлайн,even
13983,3682.0,2025-04-04 00:00:00,52,Онлайн,even
13984,3690.0,2025-04-04 00:00:00,52,Онлайн,even
13985,3870.0,2025-04-04 00:00:00,52,Онлайн,even
13986,3600.0,2025-04-04 00:00:00,51,Онлайн,odd
13987,3604.0,2025-04-04 00:00:00,51,Онлайн,odd
13988,3608.0,2025-04-04 00:00:00,51,Онлайн,odd
13989,3786.0,2025-04-04 00:00:00,51,Онлайн,odd
13990,3788.0,2025-04-04 00:00:00,51,Онлайн,odd
13991,3820.0,2025-04-04 00:00:00,53,Онлайн,odd
13992,3872.0,2025-04-04 00:00:00,51,Онлайн,odd
13993,3614.0,2025-04-04 00:00:00,50,Онлайн,even
13994,3838.0,2025-04-04 00:00:00,52,Онлайн,even
13995,3776.0,2025-04-04 00:00:00,52,Онлайн,even
13996,3722.0,2025-04-04 00:00:00,46,Онлайн,even
13997,3806.0,2025-04-04 00:00:00,45,Онлайн,odd
13998,3876.0,2025-04-04 00:00:00,45,Онлайн,odd
13999,3642.0,2025-04-04 00:00:00,44,Онлайн,even
14000,3850.0,2025-04-04 00:00:00,44,Онлайн,even
14001,4042.0,2025-04-04 00:00:00,32,Онлайн,even
14002,4070.0,2025-04-04 00:00:00,32,Онлайн,even
14003,4028.0,2025-04-04 00:00:00,32,Онлайн,even
14004,3998.0,2025-04-04 00:00:00,31,Онлайн,odd
14005,4054.0,2025-04-04 00:00:00,31,Онлайн,odd
14006,4060.0,2025-04-04 00:00:00,31,Онлайн,odd
14007,4068.0,2025-04-04 00:00:00,31,Онлайн,odd
14008,4080.0,2025-04-04 00:00:00,31,Онлайн,odd
14009,3718.0,2025-04-05 00:00:00,52,Онлайн,even
14010,3818.0,2025-04-05 00:00:00,52,Онлайн,even
14011,3700.0,2025-04-05 00:00:00,52,Онлайн,even
14012,3720.0,2025-04-05 00:00:00,52,Онлайн,even
14013,3832.0,2025-04-05 00:00:00,52,Онлайн,even
14014,3894.0,2025-04-05 00:00:00,52,Онлайн,even
14015,3900.0,2025-04-05 00:00:00,52,Онлайн,even
14016,3830.0,2025-04-05 00:00:00,54,Онлайн,even
14017,3878.0,2025-04-05 00:00:00,52,Онлайн,even
14018,3892.0,2025-04-05 00:00:00,52,Онлайн,even
14019,3606.0,2025-04-05 00:00:00,51,Онлайн,odd
14020,3638.0,2025-04-05 00:00:00,53,Онлайн,odd
14021,3694.0,2025-04-05 00:00:00,53,Онлайн,odd
14022,3742.0,2025-04-05 00:00:00,51,Онлайн,odd
14023,3772.0,2025-04-05 00:00:00,51,Онлайн,odd
14024,3794.0,2025-04-05 00:00:00,51,Онлайн,odd
14025,3796.0,2025-04-05 00:00:00,49,Онлайн,odd
14026,3800.0,2025-04-05 00:00:00,51,Онлайн,odd
14027,3814.0,2025-04-05 00:00:00,53,Онлайн,odd
14028,3824.0,2025-04-05 00:00:00,53,Онлайн,odd
14029,3834.0,2025-04-05 00:00:00,53,Онлайн,odd
14030,3836.0,2025-04-05 00:00:00,53,Онлайн,odd
14031,3868.0,2025-04-05 00:00:00,51,Онлайн,odd
14032,3890.0,2025-04-05 00:00:00,51,Онлайн,odd
14033,3686.0,2025-04-05 00:00:00,49,Онлайн,odd
14034,3840.0,2025-04-05 00:00:00,46,Онлайн,even
14035,3662.0,2025-04-05 00:00:00,46,Онлайн,even
14036,3902.0,2025-04-05 00:00:00,46,Онлайн,even
14037,3684.0,2025-04-05 00:00:00,46,Онлайн,even
14038,3706.0,2025-04-05 00:00:00,45,Онлайн,odd
14039,3640.0,2025-04-05 00:00:00,45,Онлайн,odd
14040,3842.0,2025-04-05 00:00:00,45,Онлайн,odd
14041,3888.0,2025-04-05 00:00:00,45,Онлайн,odd
14042,4034.0,2025-04-05 00:00:00,32,Онлайн,even
14043,4010.0,2025-04-05 00:00:00,32,Онлайн,even
14044,4116.0,2025-04-05 00:00:00,31,Онлайн,odd
14045,4052.0,2025-04-05 00:00:00,31,Онлайн,odd
14046,3626.0,2025-04-06 00:00:00,54,Онлайн,even
14047,3704.0,2025-04-06 00:00:00,52,Онлайн,even
14048,3768.0,2025-04-06 00:00:00,52,Онлайн,even
14049,3874.0,2025-04-06 00:00:00,52,Онлайн,even
14050,3782.0,2025-04-06 00:00:00,52,Онлайн,even
14051,3880.0,2025-04-06 00:00:00,52,Онлайн,even
14052,3882.0,2025-04-06 00:00:00,52,Онлайн,even
14053,3770.0,2025-04-06 00:00:00,52,Онлайн,even
14054,3604.0,2025-04-06 00:00:00,52,Онлайн,even
14055,3608.0,2025-04-06 00:00:00,52,Онлайн,even
14056,3820.0,2025-04-06 00:00:00,54,Онлайн,even
14057,3872.0,2025-04-06 00:00:00,52,Онлайн,even
14058,3610.0,2025-04-06 00:00:00,51,Онлайн,odd
14059,3612.0,2025-04-06 00:00:00,51,Онлайн,odd
14060,3614.0,2025-04-06 00:00:00,51,Онлайн,odd
14061,3628.0,2025-04-06 00:00:00,53,Онлайн,odd
14062,3630.0,2025-04-06 00:00:00,53,Онлайн,odd
14063,3666.0,2025-04-06 00:00:00,53,Онлайн,odd
14064,3728.0,2025-04-06 00:00:00,53,Онлайн,odd
14065,3744.0,2025-04-06 00:00:00,51,Онлайн,odd
14066,3746.0,2025-04-06 00:00:00,51,Онлайн,odd
14067,3748.0,2025-04-06 00:00:00,51,Онлайн,odd
14068,3750.0,2025-04-06 00:00:00,51,Онлайн,odd
14069,3752.0,2025-04-06 00:00:00,51,Онлайн,odd
14070,3774.0,2025-04-06 00:00:00,51,Онлайн,odd
14071,3778.0,2025-04-06 00:00:00,51,Онлайн,odd
14072,3784.0,2025-04-06 00:00:00,51,Онлайн,odd
14073,3790.0,2025-04-06 00:00:00,51,Онлайн,odd
14074,3792.0,2025-04-06 00:00:00,51,Онлайн,odd
14075,3798.0,2025-04-06 00:00:00,51,Онлайн,odd
14076,3826.0,2025-04-06 00:00:00,53,Онлайн,odd
14077,3828.0,2025-04-06 00:00:00,53,Онлайн,odd
14078,3884.0,2025-04-06 00:00:00,51,Онлайн,odd
14079,3904.0,2025-04-06 00:00:00,51,Онлайн,odd
14080,3906.0,2025-04-06 00:00:00,51,Онлайн,odd
14081,3754.0,2025-04-06 00:00:00,50,Онлайн,even
14082,3854.0,2025-04-06 00:00:00,51,Онлайн,odd
14083,3804.0,2025-04-06 00:00:00,46,Онлайн,even
14084,3844.0,2025-04-06 00:00:00,46,Онлайн,even
14085,3912.0,2025-04-06 00:00:00,46,Онлайн,even
14086,3920.0,2025-04-06 00:00:00,46,Онлайн,even
14087,3642.0,2025-04-06 00:00:00,45,Онлайн,odd
14088,3692.0,2025-04-06 00:00:00,45,Онлайн,odd
14089,3756.0,2025-04-06 00:00:00,45,Онлайн,odd
14090,3808.0,2025-04-06 00:00:00,45,Онлайн,odd
14091,3846.0,2025-04-06 00:00:00,45,Онлайн,odd
14092,3850.0,2025-04-06 00:00:00,45,Онлайн,odd
14093,3926.0,2025-04-06 00:00:00,45,Онлайн,odd
14094,3886.0,2025-04-06 00:00:00,45,Онлайн,odd
14095,3934.0,2025-04-06 00:00:00,45,Онлайн,odd
14096,4042.0,2025-04-06 00:00:00,33,Онлайн,odd
14097,4074.0,2025-04-06 00:00:00,33,Онлайн,odd
14098,4050.0,2025-04-06 00:00:00,34,Онлайн,even
14099,4022.0,2025-04-06 00:00:00,32,Онлайн,even
14100,4044.0,2025-04-06 00:00:00,32,Онлайн,even
14101,4072.0,2025-04-06 00:00:00,32,Онлайн,even
14102,4016.0,2025-04-06 00:00:00,32,Онлайн,even
14103,4056.0,2025-04-06 00:00:00,31,Онлайн,odd
14104,4078.0,2025-04-06 00:00:00,31,Онлайн,odd
14105,4118.0,2025-04-06 00:00:00,31,Онлайн,odd
14106,3664.0,2025-04-07 00:00:00,53,Онлайн,odd
14107,3668.0,2025-04-07 00:00:00,53,Онлайн,odd
14108,3674.0,2025-04-07 00:00:00,53,Онлайн,odd
14109,3688.0,2025-04-07 00:00:00,53,Онлайн,odd
14110,3702.0,2025-04-07 00:00:00,53,Онлайн,odd
14111,3718.0,2025-04-07 00:00:00,53,Онлайн,odd
14112,3730.0,2025-04-07 00:00:00,53,Онлайн,odd
14113,3764.0,2025-04-07 00:00:00,53,Онлайн,odd
14114,3816.0,2025-04-07 00:00:00,53,Онлайн,odd
14115,3818.0,2025-04-07 00:00:00,53,Онлайн,odd
14116,3866.0,2025-04-07 00:00:00,53,Онлайн,odd
14117,3632.0,2025-04-07 00:00:00,54,Онлайн,even
14118,3634.0,2025-04-07 00:00:00,54,Онлайн,even
14119,3714.0,2025-04-07 00:00:00,52,Онлайн,even
14120,3812.0,2025-04-07 00:00:00,54,Онлайн,even
14121,3822.0,2025-04-07 00:00:00,54,Онлайн,even
14122,3732.0,2025-04-07 00:00:00,52,Онлайн,even
14123,3740.0,2025-04-07 00:00:00,52,Онлайн,even
14124,3802.0,2025-04-07 00:00:00,52,Онлайн,even
14125,3908.0,2025-04-07 00:00:00,51,Онлайн,odd
14126,3910.0,2025-04-07 00:00:00,52,Онлайн,even
14127,3786.0,2025-04-07 00:00:00,52,Онлайн,even
14128,3788.0,2025-04-07 00:00:00,52,Онлайн,even
14129,3606.0,2025-04-07 00:00:00,52,Онлайн,even
14130,3772.0,2025-04-07 00:00:00,52,Онлайн,even
14131,3824.0,2025-04-07 00:00:00,54,Онлайн,even
14132,3618.0,2025-04-07 00:00:00,51,Онлайн,odd
14133,3670.0,2025-04-07 00:00:00,27,Онлайн,odd
14134,3676.0,2025-04-07 00:00:00,51,Онлайн,odd
14135,3636.0,2025-04-07 00:00:00,47,Онлайн,odd
14136,3722.0,2025-04-07 00:00:00,47,Онлайн,odd
14137,3840.0,2025-04-07 00:00:00,47,Онлайн,odd
14138,3734.0,2025-04-07 00:00:00,46,Онлайн,even
14139,3848.0,2025-04-07 00:00:00,46,Онлайн,even
14140,3876.0,2025-04-07 00:00:00,46,Онлайн,even
14141,3640.0,2025-04-07 00:00:00,46,Онлайн,even
14142,3842.0,2025-04-07 00:00:00,46,Онлайн,even
14143,3888.0,2025-04-07 00:00:00,46,Онлайн,even
14144,3996.0,2025-04-07 00:00:00,34,Онлайн,even
14145,4038.0,2025-04-07 00:00:00,35,Онлайн,odd
14146,4048.0,2025-04-07 00:00:00,35,Онлайн,odd
14147,4014.0,2025-04-07 00:00:00,33,Онлайн,odd
14148,4034.0,2025-04-07 00:00:00,33,Онлайн,odd
14149,4064.0,2025-04-07 00:00:00,33,Онлайн,odd
14150,4068.0,2025-04-07 00:00:00,32,Онлайн,even
14151,4076.0,2025-04-07 00:00:00,32,Онлайн,even
14152,4116.0,2025-04-07 00:00:00,32,Онлайн,even
14153,4052.0,2025-04-07 00:00:00,32,Онлайн,even
14154,3598.0,2025-04-08 00:00:00,53,Онлайн,odd
14155,3602.0,2025-04-08 00:00:00,53,Онлайн,odd
14156,3626.0,2025-04-08 00:00:00,55,Онлайн,odd
14157,3680.0,2025-04-08 00:00:00,53,Онлайн,odd
14158,3682.0,2025-04-08 00:00:00,53,Онлайн,odd
14159,3690.0,2025-04-08 00:00:00,53,Онлайн,odd
14160,3700.0,2025-04-08 00:00:00,53,Онлайн,odd
14161,3704.0,2025-04-08 00:00:00,53,Онлайн,odd
14162,3716.0,2025-04-08 00:00:00,53,Онлайн,odd
14163,3720.0,2025-04-08 00:00:00,53,Онлайн,odd
14164,3768.0,2025-04-08 00:00:00,53,Онлайн,odd
14165,3832.0,2025-04-08 00:00:00,53,Онлайн,odd
14166,3864.0,2025-04-08 00:00:00,53,Онлайн,odd
14167,3874.0,2025-04-08 00:00:00,53,Онлайн,odd
14168,3894.0,2025-04-08 00:00:00,53,Онлайн,odd
14169,3900.0,2025-04-08 00:00:00,53,Онлайн,odd
14170,3616.0,2025-04-08 00:00:00,52,Онлайн,even
14171,3600.0,2025-04-08 00:00:00,52,Онлайн,even
14172,3638.0,2025-04-08 00:00:00,54,Онлайн,even
14173,3794.0,2025-04-08 00:00:00,52,Онлайн,even
14174,3800.0,2025-04-08 00:00:00,52,Онлайн,even
14175,3834.0,2025-04-08 00:00:00,54,Онлайн,even
14176,3836.0,2025-04-08 00:00:00,54,Онлайн,even
14177,3728.0,2025-04-08 00:00:00,54,Онлайн,even
14178,3744.0,2025-04-08 00:00:00,52,Онлайн,even
14179,3746.0,2025-04-08 00:00:00,52,Онлайн,even
14180,3826.0,2025-04-08 00:00:00,54,Онлайн,even
14181,3754.0,2025-04-08 00:00:00,51,Онлайн,odd
14182,3838.0,2025-04-08 00:00:00,53,Онлайн,odd
14183,3622.0,2025-04-08 00:00:00,47,Онлайн,odd
14184,3662.0,2025-04-08 00:00:00,47,Онлайн,odd
14185,3804.0,2025-04-08 00:00:00,47,Онлайн,odd
14186,3844.0,2025-04-08 00:00:00,47,Онлайн,odd
14187,3902.0,2025-04-08 00:00:00,47,Онлайн,odd
14188,3912.0,2025-04-08 00:00:00,47,Онлайн,odd
14189,3620.0,2025-04-08 00:00:00,46,Онлайн,even
14190,3936.0,2025-04-08 00:00:00,46,Онлайн,even
14191,3896.0,2025-04-08 00:00:00,46,Онлайн,even
14192,3706.0,2025-04-08 00:00:00,46,Онлайн,even
14193,3756.0,2025-04-08 00:00:00,46,Онлайн,even
14194,4018.0,2025-04-08 00:00:00,35,Онлайн,odd
14195,4074.0,2025-04-08 00:00:00,34,Онлайн,even
14196,4006.0,2025-04-08 00:00:00,33,Онлайн,odd
14197,4070.0,2025-04-08 00:00:00,33,Онлайн,odd
14198,4040.0,2025-04-08 00:00:00,32,Онлайн,even
14199,4058.0,2025-04-08 00:00:00,32,Онлайн,even
14200,3998.0,2025-04-08 00:00:00,32,Онлайн,even
14201,4054.0,2025-04-08 00:00:00,32,Онлайн,even
14202,3664.0,2025-04-09 00:00:00,54,Онлайн,even
14203,3668.0,2025-04-09 00:00:00,54,Онлайн,even
14204,3632.0,2025-04-09 00:00:00,55,Онлайн,odd
14205,3634.0,2025-04-09 00:00:00,55,Онлайн,odd
14206,3714.0,2025-04-09 00:00:00,53,Онлайн,odd
14207,3782.0,2025-04-09 00:00:00,53,Онлайн,odd
14208,3812.0,2025-04-09 00:00:00,55,Онлайн,odd
14209,3822.0,2025-04-09 00:00:00,55,Онлайн,odd
14210,3870.0,2025-04-09 00:00:00,53,Онлайн,odd
14211,3880.0,2025-04-09 00:00:00,53,Онлайн,odd
14212,3882.0,2025-04-09 00:00:00,53,Онлайн,odd
14213,3694.0,2025-04-09 00:00:00,54,Онлайн,even
14214,3742.0,2025-04-09 00:00:00,52,Онлайн,even
14215,3796.0,2025-04-09 00:00:00,50,Онлайн,even
14216,3814.0,2025-04-09 00:00:00,54,Онлайн,even
14217,3868.0,2025-04-09 00:00:00,52,Онлайн,even
14218,3610.0,2025-04-09 00:00:00,52,Онлайн,even
14219,3612.0,2025-04-09 00:00:00,52,Онлайн,even
14220,3630.0,2025-04-09 00:00:00,54,Онлайн,even
14221,3748.0,2025-04-09 00:00:00,52,Онлайн,even
14222,3750.0,2025-04-09 00:00:00,52,Онлайн,even
14223,3752.0,2025-04-09 00:00:00,52,Онлайн,even
14224,3774.0,2025-04-09 00:00:00,52,Онлайн,even
14225,3778.0,2025-04-09 00:00:00,52,Онлайн,even
14226,3790.0,2025-04-09 00:00:00,52,Онлайн,even
14227,3798.0,2025-04-09 00:00:00,52,Онлайн,even
14228,3828.0,2025-04-09 00:00:00,54,Онлайн,even
14229,3884.0,2025-04-09 00:00:00,52,Онлайн,even
14230,3904.0,2025-04-09 00:00:00,52,Онлайн,even
14231,3906.0,2025-04-09 00:00:00,52,Онлайн,even
14232,3776.0,2025-04-09 00:00:00,53,Онлайн,odd
14233,3686.0,2025-04-09 00:00:00,50,Онлайн,even
14234,3684.0,2025-04-09 00:00:00,47,Онлайн,odd
14235,3806.0,2025-04-09 00:00:00,46,Онлайн,even
14236,3692.0,2025-04-09 00:00:00,46,Онлайн,even
14237,3846.0,2025-04-09 00:00:00,46,Онлайн,even
14238,3926.0,2025-04-09 00:00:00,46,Онлайн,even
14239,3886.0,2025-04-09 00:00:00,46,Онлайн,even
14240,3934.0,2025-04-09 00:00:00,46,Онлайн,even
14241,4050.0,2025-04-09 00:00:00,35,Онлайн,odd
14242,4064.0,2025-04-09 00:00:00,34,Онлайн,even
14243,4010.0,2025-04-09 00:00:00,33,Онлайн,odd
14244,4022.0,2025-04-09 00:00:00,33,Онлайн,odd
14245,4028.0,2025-04-09 00:00:00,33,Онлайн,odd
14246,4044.0,2025-04-09 00:00:00,33,Онлайн,odd
14247,4072.0,2025-04-09 00:00:00,33,Онлайн,odd
14248,4060.0,2025-04-09 00:00:00,32,Онлайн,even
14249,4080.0,2025-04-09 00:00:00,32,Онлайн,even
14250,4078.0,2025-04-09 00:00:00,32,Онлайн,even
14251,3674.0,2025-04-10 00:00:00,54,Онлайн,even
14252,3688.0,2025-04-10 00:00:00,54,Онлайн,even
14253,3702.0,2025-04-10 00:00:00,54,Онлайн,even
14254,3730.0,2025-04-10 00:00:00,54,Онлайн,even
14255,3764.0,2025-04-10 00:00:00,54,Онлайн,even
14256,3816.0,2025-04-10 00:00:00,54,Онлайн,even
14257,3866.0,2025-04-10 00:00:00,54,Онлайн,even
14258,3598.0,2025-04-10 00:00:00,54,Онлайн,even
14259,3602.0,2025-04-10 00:00:00,54,Онлайн,even
14260,3680.0,2025-04-10 00:00:00,54,Онлайн,even
14261,3716.0,2025-04-10 00:00:00,54,Онлайн,even
14262,3864.0,2025-04-10 00:00:00,54,Онлайн,even
14263,3616.0,2025-04-10 00:00:00,53,Онлайн,odd
14264,3732.0,2025-04-10 00:00:00,53,Онлайн,odd
14265,3740.0,2025-04-10 00:00:00,53,Онлайн,odd
14266,3770.0,2025-04-10 00:00:00,53,Онлайн,odd
14267,3802.0,2025-04-10 00:00:00,53,Онлайн,odd
14268,3830.0,2025-04-10 00:00:00,55,Онлайн,odd
14269,3878.0,2025-04-10 00:00:00,53,Онлайн,odd
14270,3892.0,2025-04-10 00:00:00,53,Онлайн,odd
14271,3908.0,2025-04-10 00:00:00,52,Онлайн,even
14272,3910.0,2025-04-10 00:00:00,53,Онлайн,odd
14273,3890.0,2025-04-10 00:00:00,52,Онлайн,even
14274,3628.0,2025-04-10 00:00:00,54,Онлайн,even
14275,3666.0,2025-04-10 00:00:00,54,Онлайн,even
14276,3784.0,2025-04-10 00:00:00,52,Онлайн,even
14277,3792.0,2025-04-10 00:00:00,52,Онлайн,even
14278,3618.0,2025-04-10 00:00:00,52,Онлайн,even
14279,3676.0,2025-04-10 00:00:00,52,Онлайн,even
14280,3854.0,2025-04-10 00:00:00,52,Онлайн,even
14281,3636.0,2025-04-10 00:00:00,48,Онлайн,even
14282,3622.0,2025-04-10 00:00:00,48,Онлайн,even
14283,3620.0,2025-04-10 00:00:00,47,Онлайн,odd
14284,3734.0,2025-04-10 00:00:00,47,Онлайн,odd
14285,3920.0,2025-04-10 00:00:00,47,Онлайн,odd
14286,3936.0,2025-04-10 00:00:00,47,Онлайн,odd
14287,3848.0,2025-04-10 00:00:00,47,Онлайн,odd
14288,3896.0,2025-04-10 00:00:00,47,Онлайн,odd
14289,3808.0,2025-04-10 00:00:00,46,Онлайн,even
14290,3996.0,2025-04-10 00:00:00,35,Онлайн,odd
14291,4018.0,2025-04-10 00:00:00,36,Онлайн,even
14292,4038.0,2025-04-10 00:00:00,36,Онлайн,even
14293,4048.0,2025-04-10 00:00:00,36,Онлайн,even
14294,4014.0,2025-04-10 00:00:00,34,Онлайн,even
14295,4006.0,2025-04-10 00:00:00,34,Онлайн,even
14296,4016.0,2025-04-10 00:00:00,33,Онлайн,odd
14297,4040.0,2025-04-10 00:00:00,33,Онлайн,odd
14298,4058.0,2025-04-10 00:00:00,33,Онлайн,odd
14299,4076.0,2025-04-10 00:00:00,33,Онлайн,odd
14300,4056.0,2025-04-10 00:00:00,32,Онлайн,even
14301,4118.0,2025-04-10 00:00:00,32,Онлайн,even
14302,3682.0,2025-04-11 00:00:00,54,Онлайн,even
14303,3690.0,2025-04-11 00:00:00,54,Онлайн,even
14304,3870.0,2025-04-11 00:00:00,54,Онлайн,even
14305,3600.0,2025-04-11 00:00:00,53,Онлайн,odd
14306,3604.0,2025-04-11 00:00:00,53,Онлайн,odd
14307,3608.0,2025-04-11 00:00:00,53,Онлайн,odd
14308,3786.0,2025-04-11 00:00:00,53,Онлайн,odd
14309,3788.0,2025-04-11 00:00:00,53,Онлайн,odd
14310,3820.0,2025-04-11 00:00:00,55,Онлайн,odd
14311,3872.0,2025-04-11 00:00:00,53,Онлайн,odd
14312,3614.0,2025-04-11 00:00:00,52,Онлайн,even
14313,3838.0,2025-04-11 00:00:00,54,Онлайн,even
14314,3776.0,2025-04-11 00:00:00,54,Онлайн,even
14315,3722.0,2025-04-11 00:00:00,48,Онлайн,even
14316,3806.0,2025-04-11 00:00:00,47,Онлайн,odd
14317,3876.0,2025-04-11 00:00:00,47,Онлайн,odd
14318,3642.0,2025-04-11 00:00:00,46,Онлайн,even
14319,3850.0,2025-04-11 00:00:00,46,Онлайн,even
14320,4042.0,2025-04-11 00:00:00,34,Онлайн,even
14321,4070.0,2025-04-11 00:00:00,34,Онлайн,even
14322,4028.0,2025-04-11 00:00:00,34,Онлайн,even
14323,3998.0,2025-04-11 00:00:00,33,Онлайн,odd
14324,4054.0,2025-04-11 00:00:00,33,Онлайн,odd
14325,4060.0,2025-04-11 00:00:00,33,Онлайн,odd
14326,4068.0,2025-04-11 00:00:00,33,Онлайн,odd
14327,4080.0,2025-04-11 00:00:00,33,Онлайн,odd
14328,3718.0,2025-04-12 00:00:00,54,Онлайн,even
14329,3818.0,2025-04-12 00:00:00,54,Онлайн,even
14330,3700.0,2025-04-12 00:00:00,54,Онлайн,even
14331,3720.0,2025-04-12 00:00:00,54,Онлайн,even
14332,3832.0,2025-04-12 00:00:00,54,Онлайн,even
14333,3894.0,2025-04-12 00:00:00,54,Онлайн,even
14334,3900.0,2025-04-12 00:00:00,54,Онлайн,even
14335,3830.0,2025-04-12 00:00:00,56,Онлайн,even
14336,3878.0,2025-04-12 00:00:00,54,Онлайн,even
14337,3892.0,2025-04-12 00:00:00,54,Онлайн,even
14338,3606.0,2025-04-12 00:00:00,53,Онлайн,odd
14339,3638.0,2025-04-12 00:00:00,55,Онлайн,odd
14340,3694.0,2025-04-12 00:00:00,55,Онлайн,odd
14341,3742.0,2025-04-12 00:00:00,53,Онлайн,odd
14342,3772.0,2025-04-12 00:00:00,53,Онлайн,odd
14343,3794.0,2025-04-12 00:00:00,53,Онлайн,odd
14344,3796.0,2025-04-12 00:00:00,51,Онлайн,odd
14345,3800.0,2025-04-12 00:00:00,53,Онлайн,odd
14346,3814.0,2025-04-12 00:00:00,55,Онлайн,odd
14347,3824.0,2025-04-12 00:00:00,55,Онлайн,odd
14348,3834.0,2025-04-12 00:00:00,55,Онлайн,odd
14349,3836.0,2025-04-12 00:00:00,55,Онлайн,odd
14350,3868.0,2025-04-12 00:00:00,53,Онлайн,odd
14351,3890.0,2025-04-12 00:00:00,53,Онлайн,odd
14352,3686.0,2025-04-12 00:00:00,51,Онлайн,odd
14353,3840.0,2025-04-12 00:00:00,48,Онлайн,even
14354,3662.0,2025-04-12 00:00:00,48,Онлайн,even
14355,3902.0,2025-04-12 00:00:00,48,Онлайн,even
14356,3684.0,2025-04-12 00:00:00,48,Онлайн,even
14357,3706.0,2025-04-12 00:00:00,47,Онлайн,odd
14358,3640.0,2025-04-12 00:00:00,47,Онлайн,odd
14359,3842.0,2025-04-12 00:00:00,47,Онлайн,odd
14360,3888.0,2025-04-12 00:00:00,47,Онлайн,odd
14361,4034.0,2025-04-12 00:00:00,34,Онлайн,even
14362,4010.0,2025-04-12 00:00:00,34,Онлайн,even
14363,4116.0,2025-04-12 00:00:00,33,Онлайн,odd
14364,4052.0,2025-04-12 00:00:00,33,Онлайн,odd
14365,3626.0,2025-04-13 00:00:00,56,Онлайн,even
14366,3704.0,2025-04-13 00:00:00,54,Онлайн,even
14367,3768.0,2025-04-13 00:00:00,54,Онлайн,even
14368,3874.0,2025-04-13 00:00:00,54,Онлайн,even
14369,3782.0,2025-04-13 00:00:00,54,Онлайн,even
14370,3880.0,2025-04-13 00:00:00,54,Онлайн,even
14371,3882.0,2025-04-13 00:00:00,54,Онлайн,even
14372,3770.0,2025-04-13 00:00:00,54,Онлайн,even
14373,3604.0,2025-04-13 00:00:00,54,Онлайн,even
14374,3608.0,2025-04-13 00:00:00,54,Онлайн,even
14375,3820.0,2025-04-13 00:00:00,56,Онлайн,even
14376,3872.0,2025-04-13 00:00:00,54,Онлайн,even
14377,3610.0,2025-04-13 00:00:00,53,Онлайн,odd
14378,3612.0,2025-04-13 00:00:00,53,Онлайн,odd
14379,3614.0,2025-04-13 00:00:00,53,Онлайн,odd
14380,3628.0,2025-04-13 00:00:00,55,Онлайн,odd
14381,3630.0,2025-04-13 00:00:00,55,Онлайн,odd
14382,3666.0,2025-04-13 00:00:00,55,Онлайн,odd
14383,3728.0,2025-04-13 00:00:00,55,Онлайн,odd
14384,3744.0,2025-04-13 00:00:00,53,Онлайн,odd
14385,3746.0,2025-04-13 00:00:00,53,Онлайн,odd
14386,3748.0,2025-04-13 00:00:00,53,Онлайн,odd
14387,3750.0,2025-04-13 00:00:00,53,Онлайн,odd
14388,3752.0,2025-04-13 00:00:00,53,Онлайн,odd
14389,3774.0,2025-04-13 00:00:00,53,Онлайн,odd
14390,3778.0,2025-04-13 00:00:00,53,Онлайн,odd
14391,3784.0,2025-04-13 00:00:00,53,Онлайн,odd
14392,3790.0,2025-04-13 00:00:00,53,Онлайн,odd
14393,3792.0,2025-04-13 00:00:00,53,Онлайн,odd
14394,3798.0,2025-04-13 00:00:00,53,Онлайн,odd
14395,3826.0,2025-04-13 00:00:00,55,Онлайн,odd
14396,3828.0,2025-04-13 00:00:00,55,Онлайн,odd
14397,3884.0,2025-04-13 00:00:00,53,Онлайн,odd
14398,3904.0,2025-04-13 00:00:00,53,Онлайн,odd
14399,3906.0,2025-04-13 00:00:00,53,Онлайн,odd
14400,3754.0,2025-04-13 00:00:00,52,Онлайн,even
14401,3854.0,2025-04-13 00:00:00,53,Онлайн,odd
14402,3804.0,2025-04-13 00:00:00,48,Онлайн,even
14403,3844.0,2025-04-13 00:00:00,48,Онлайн,even
14404,3912.0,2025-04-13 00:00:00,48,Онлайн,even
14405,3920.0,2025-04-13 00:00:00,48,Онлайн,even
14406,3642.0,2025-04-13 00:00:00,47,Онлайн,odd
14407,3692.0,2025-04-13 00:00:00,47,Онлайн,odd
14408,3756.0,2025-04-13 00:00:00,47,Онлайн,odd
14409,3808.0,2025-04-13 00:00:00,47,Онлайн,odd
14410,3846.0,2025-04-13 00:00:00,47,Онлайн,odd
14411,3850.0,2025-04-13 00:00:00,47,Онлайн,odd
14412,3926.0,2025-04-13 00:00:00,47,Онлайн,odd
14413,3886.0,2025-04-13 00:00:00,47,Онлайн,odd
